"","rt","subject_id","img_duration","responded","condition","emotion","correct"
"2890",468.16,"5df80f5d0490f3000a515d6e",600,"short","blob","sad",TRUE
"2891",859.785,"5bdc5119a178310001314729",1200,"long","orig","fear",TRUE
"2892",2420.7,"5df80f5d0490f3000a515d6e",600,"short","blob","fear",TRUE
"2893",293.25,"5bdc5119a178310001314729",400,"short","orig","sad",TRUE
"2894",667.115,"5df80f5d0490f3000a515d6e",1000,"long","blob","sad",TRUE
"2895",470.635,"5df80f5d0490f3000a515d6e",1200,"long","blob","sad",TRUE
"2896",381.645,"5bdc5119a178310001314729",1000,"long","orig","sad",TRUE
"2897",440.61,"5df80f5d0490f3000a515d6e",400,"short","blob","fear",TRUE
"2898",742,"59fb28499618dc0001d3436c",1000,"short","orig","fear",TRUE
"2899",1792,"59fb28499618dc0001d3436c",1600,"short","orig","sad",FALSE
"2900",625,"59fb28499618dc0001d3436c",1400,"long","orig","sad",TRUE
"2901",361,"59fb28499618dc0001d3436c",600,"short","orig","fear",TRUE
"2902",255,"59fb28499618dc0001d3436c",1600,"long","orig","sad",TRUE
"2903",256,"59fb28499618dc0001d3436c",400,"short","orig","fear",TRUE
"2904",330,"59fb28499618dc0001d3436c",800,"short","orig","sad",TRUE
"2905",346,"59fb28499618dc0001d3436c",800,"short","orig","fear",TRUE
"2906",403,"59fb28499618dc0001d3436c",400,"short","orig","fear",TRUE
"2907",546,"59fb28499618dc0001d3436c",1200,"short","orig","sad",FALSE
"2908",321,"59fb28499618dc0001d3436c",1600,"short","orig","sad",FALSE
"2909",282,"59fb28499618dc0001d3436c",1600,"long","orig","fear",TRUE
"2910",277,"59fb28499618dc0001d3436c",400,"short","orig","fear",TRUE
"2911",301,"59fb28499618dc0001d3436c",400,"short","orig","sad",TRUE
"2912",556,"59fb28499618dc0001d3436c",800,"short","orig","sad",TRUE
"2913",259,"59fb28499618dc0001d3436c",800,"short","orig","fear",TRUE
"2914",262,"59fb28499618dc0001d3436c",800,"short","orig","sad",TRUE
"2915",334,"59fb28499618dc0001d3436c",1400,"short","orig","sad",FALSE
"2916",261,"59fb28499618dc0001d3436c",400,"short","orig","fear",TRUE
"2917",49,"59fb28499618dc0001d3436c",400,"short","orig","fear",TRUE
"2918",3091.65,"5dbaad5b6775fe0be55ceb71",1200,"short","orig","fear",FALSE
"2919",665.975,"5dbaad5b6775fe0be55ceb71",1400,"long","orig","sad",TRUE
"2920",384.13,"5dbaad5b6775fe0be55ceb71",600,"short","orig","fear",TRUE
"2921",291.755,"5dbaad5b6775fe0be55ceb71",400,"short","orig","sad",TRUE
"2922",531.545,"5dbaad5b6775fe0be55ceb71",1200,"long","orig","sad",TRUE
"2923",351.925,"5dbaad5b6775fe0be55ceb71",800,"short","orig","sad",TRUE
"2924",2714.18,"5dbaad5b6775fe0be55ceb71",400,"short","orig","fear",TRUE
"2925",120.435,"5dbaad5b6775fe0be55ceb71",1600,"long","orig","sad",TRUE
"2926",336.355,"5dbaad5b6775fe0be55ceb71",600,"short","orig","fear",TRUE
"2927",313.835,"5dbaad5b6775fe0be55ceb71",600,"short","orig","fear",TRUE
"2928",93.83,"5dbaad5b6775fe0be55ceb71",1600,"long","orig","fear",TRUE
"2929",251.95,"5dbaad5b6775fe0be55ceb71",1200,"long","orig","sad",TRUE
"2930",430.85,"5dbaad5b6775fe0be55ceb71",600,"short","orig","sad",TRUE
"2931",198.33,"5dbaad5b6775fe0be55ceb71",1600,"long","orig","fear",TRUE
"2932",546.095,"5dbaad5b6775fe0be55ceb71",600,"short","orig","sad",TRUE
"2933",559.78,"5dbaad5b6775fe0be55ceb71",600,"short","orig","fear",TRUE
"2934",1205.41,"5dbaad5b6775fe0be55ceb71",400,"short","orig","sad",TRUE
"2935",437.63,"5dbaad5b6775fe0be55ceb71",1000,"long","orig","fear",TRUE
"2936",119.54,"5dbaad5b6775fe0be55ceb71",1400,"long","orig","fear",TRUE
"2937",1702,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2938",2271,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2939",87,"5d149faf96f6920001a523ec",1400,"long","blob","sad",TRUE
"2940",509,"5d149faf96f6920001a523ec",1000,"long","blob","fear",TRUE
"2941",348,"5d149faf96f6920001a523ec",1200,"long","blob","sad",TRUE
"2942",382,"5d149faf96f6920001a523ec",1600,"long","blob","fear",TRUE
"2943",630,"5d149faf96f6920001a523ec",1000,"long","blob","sad",TRUE
"2944",1740,"5d149faf96f6920001a523ec",1400,"long","blob","sad",TRUE
"2945",965,"5d149faf96f6920001a523ec",1200,"short","blob","sad",FALSE
"2946",445,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2947",3789,"5d149faf96f6920001a523ec",1400,"short","blob","sad",FALSE
"2948",781,"5d149faf96f6920001a523ec",800,"short","blob","sad",TRUE
"2949",2590,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2950",566,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2951",1372,"5d149faf96f6920001a523ec",1200,"short","blob","sad",FALSE
"2952",541,"5d149faf96f6920001a523ec",400,"short","blob","fear",TRUE
"2953",437,"5d149faf96f6920001a523ec",400,"short","blob","sad",TRUE
"2954",438,"5d149faf96f6920001a523ec",1600,"long","blob","fear",TRUE
"2955",316,"5d149faf96f6920001a523ec",400,"short","blob","sad",TRUE
"2956",326,"5d149faf96f6920001a523ec",1600,"long","blob","fear",TRUE
"2957",2377,"5cad063d22389a0017fa6d7e",1000,"short","orig","fear",TRUE
"2958",1017.55,"5cad063d22389a0017fa6d7e",1600,"long","orig","sad",TRUE
"2959",1363.34,"5cad063d22389a0017fa6d7e",1400,"long","orig","fear",TRUE
"2960",1215.43,"5cad063d22389a0017fa6d7e",1400,"long","orig","fear",TRUE
"2961",400.685,"5cad063d22389a0017fa6d7e",400,"short","orig","fear",TRUE
"2962",307.48,"5cad063d22389a0017fa6d7e",400,"short","orig","fear",TRUE
"2963",316.94,"5cad063d22389a0017fa6d7e",400,"short","orig","sad",TRUE
"2964",423.55,"5cad063d22389a0017fa6d7e",1200,"long","orig","sad",TRUE
"2965",297.27,"5cad063d22389a0017fa6d7e",1200,"long","orig","sad",TRUE
"2966",320.495,"5cad063d22389a0017fa6d7e",1400,"long","orig","fear",TRUE
"2967",337.755,"5cad063d22389a0017fa6d7e",400,"short","orig","fear",TRUE
"2968",543.88,"5cad063d22389a0017fa6d7e",400,"short","orig","fear",TRUE
"2969",1338.26,"5cad063d22389a0017fa6d7e",400,"short","orig","sad",TRUE
"2970",364.51,"5cad063d22389a0017fa6d7e",1200,"long","orig","sad",TRUE
"2971",1398.39,"5cad063d22389a0017fa6d7e",800,"short","orig","sad",TRUE
"2972",431.75,"5cad063d22389a0017fa6d7e",1200,"long","orig","fear",TRUE
"2973",909.865,"5cad063d22389a0017fa6d7e",1200,"long","orig","sad",TRUE
"2974",786.145,"5cad063d22389a0017fa6d7e",1400,"long","orig","fear",TRUE
"2975",534.5,"5cad063d22389a0017fa6d7e",400,"short","orig","sad",TRUE
"2976",476.565,"5cad063d22389a0017fa6d7e",1400,"long","orig","sad",TRUE
"2977",229.9,"5e70d0eda615e9012232e8be",400,"short","blob","fear",TRUE
"2978",42.325,"5e70d0eda615e9012232e8be",400,"short","blob","fear",TRUE
"2979",630.245,"5e70d0eda615e9012232e8be",1200,"long","blob","sad",TRUE
"2980",509.745,"5e70d0eda615e9012232e8be",400,"short","blob","sad",TRUE
"2981",474.58,"5e70d0eda615e9012232e8be",1600,"long","blob","sad",TRUE
"2982",1034.72,"5e70d0eda615e9012232e8be",1200,"long","blob","sad",TRUE
"2983",696.96,"5e70d0eda615e9012232e8be",1400,"short","blob","fear",FALSE
"2984",432.635,"5e70d0eda615e9012232e8be",1600,"long","blob","sad",TRUE
"2985",351.645,"5e70d0eda615e9012232e8be",600,"short","blob","sad",TRUE
"2986",437.795,"5e70d0eda615e9012232e8be",800,"short","blob","fear",TRUE
"2987",124.1,"5e70d0eda615e9012232e8be",1600,"long","blob","fear",TRUE
"2988",351.075,"5e70d0eda615e9012232e8be",1600,"long","blob","fear",TRUE
"2989",389.115,"5e70d0eda615e9012232e8be",1400,"short","blob","fear",FALSE
"2990",2962.12,"5e70d0eda615e9012232e8be",1200,"short","blob","sad",FALSE
"2991",348.1,"5e70d0eda615e9012232e8be",1000,"short","blob","fear",TRUE
"2992",751.52,"5e70d0eda615e9012232e8be",400,"short","blob","sad",TRUE
"2993",368.82,"5e70d0eda615e9012232e8be",400,"short","blob","sad",TRUE
"2994",361.955,"5e70d0eda615e9012232e8be",1400,"long","blob","fear",TRUE
"2995",621.75,"5e70d0eda615e9012232e8be",400,"short","blob","sad",TRUE
"2996",576.525,"5e70d0eda615e9012232e8be",600,"short","blob","fear",TRUE
"2997",661,"56f4182edc03a8000b98adc7",1600,"long","orig","fear",TRUE
"2998",1639,"56f4182edc03a8000b98adc7",1200,"long","orig","fear",TRUE
"2999",658,"56f4182edc03a8000b98adc7",800,"short","orig","fear",TRUE
"3000",1700,"56f4182edc03a8000b98adc7",1000,"short","orig","fear",TRUE
"3001",813,"56f4182edc03a8000b98adc7",1600,"short","orig","fear",FALSE
"3002",590,"56f4182edc03a8000b98adc7",1600,"long","orig","sad",TRUE
"3003",622,"56f4182edc03a8000b98adc7",1200,"short","orig","sad",FALSE
"3004",622,"56f4182edc03a8000b98adc7",400,"short","orig","fear",TRUE
"3005",347,"56f4182edc03a8000b98adc7",1200,"short","orig","sad",FALSE
"3006",381,"56f4182edc03a8000b98adc7",600,"short","orig","sad",TRUE
"3007",472,"56f4182edc03a8000b98adc7",1600,"long","orig","sad",TRUE
"3008",429,"56f4182edc03a8000b98adc7",1600,"long","orig","fear",TRUE
"3009",505,"56f4182edc03a8000b98adc7",1200,"long","orig","sad",TRUE
"3010",423,"56f4182edc03a8000b98adc7",400,"short","orig","fear",TRUE
"3011",864,"56f4182edc03a8000b98adc7",800,"long","orig","sad",FALSE
"3012",321,"56f4182edc03a8000b98adc7",600,"short","orig","sad",TRUE
"3013",327,"56f4182edc03a8000b98adc7",1200,"long","orig","fear",TRUE
"3014",426,"56f4182edc03a8000b98adc7",600,"short","orig","fear",TRUE
"3015",342,"56f4182edc03a8000b98adc7",1200,"long","orig","sad",TRUE
"3016",787,"56f4182edc03a8000b98adc7",1200,"long","orig","sad",TRUE
"3017",502.41,"5d4c939198b21c0015d26cbf",1200,"long","blob","sad",TRUE
"3018",439.68,"5d4c939198b21c0015d26cbf",400,"short","blob","fear",TRUE
"3019",742.845,"5d4c939198b21c0015d26cbf",1200,"long","blob","fear",TRUE
"3020",528.965,"5d4c939198b21c0015d26cbf",400,"short","blob","sad",TRUE
"3021",485.925,"5d4c939198b21c0015d26cbf",1200,"long","blob","fear",TRUE
"3022",323.65,"5d4c939198b21c0015d26cbf",1200,"long","blob","sad",TRUE
"3023",1106.94,"5d4c939198b21c0015d26cbf",1000,"short","blob","fear",TRUE
"3024",2524.5,"5d4c939198b21c0015d26cbf",1400,"short","blob","fear",FALSE
"3025",352.51,"5d4c939198b21c0015d26cbf",1400,"short","blob","fear",FALSE
"3026",313.075,"5d4c939198b21c0015d26cbf",600,"short","blob","sad",TRUE
"3027",366.915,"5d4c939198b21c0015d26cbf",1200,"short","blob","fear",FALSE
"3028",238.205,"5d4c939198b21c0015d26cbf",1200,"short","blob","fear",FALSE
"3029",312.495,"5d4c939198b21c0015d26cbf",1400,"short","blob","fear",FALSE
"3030",31.73,"5d4c939198b21c0015d26cbf",400,"short","blob","sad",TRUE
"3031",308.34,"5d4c939198b21c0015d26cbf",600,"short","blob","sad",TRUE
"3032",752.605,"5d4c939198b21c0015d26cbf",1000,"long","blob","sad",TRUE
"3033",910.705,"5d4c939198b21c0015d26cbf",1400,"long","blob","sad",TRUE
"3034",382.425,"5d4c939198b21c0015d26cbf",1000,"short","blob","sad",TRUE
"3035",599.405,"5d4c939198b21c0015d26cbf",400,"short","blob","sad",TRUE
"3036",363.72,"5d4c939198b21c0015d26cbf",1400,"long","blob","fear",TRUE
"3037",589.795,"5e8eea7d2ee237000aef1557",600,"short","orig","sad",TRUE
"3038",548.785,"5e8eea7d2ee237000aef1557",1200,"long","orig","fear",TRUE
"3039",1010.39,"5e8eea7d2ee237000aef1557",1200,"long","orig","sad",TRUE
"3040",418.37,"5e8eea7d2ee237000aef1557",1600,"long","orig","sad",TRUE
"3041",355.595,"5e8eea7d2ee237000aef1557",400,"short","orig","fear",TRUE
"3042",559.39,"5e8eea7d2ee237000aef1557",1600,"long","orig","fear",TRUE
"3043",845.775,"5e8eea7d2ee237000aef1557",600,"short","orig","sad",TRUE
"3044",483.65,"5e8eea7d2ee237000aef1557",400,"short","orig","sad",TRUE
"3045",1255.94,"5e8eea7d2ee237000aef1557",800,"short","orig","sad",TRUE
"3046",1807.78,"5e8eea7d2ee237000aef1557",600,"short","orig","fear",TRUE
"3047",371.72,"5e8eea7d2ee237000aef1557",1000,"long","orig","sad",TRUE
"3048",840.345,"5e8eea7d2ee237000aef1557",1200,"long","orig","sad",TRUE
"3049",338.935,"5e8eea7d2ee237000aef1557",400,"short","orig","fear",TRUE
"3050",304.14,"5e8eea7d2ee237000aef1557",400,"short","orig","sad",TRUE
"3051",295.62,"5e8eea7d2ee237000aef1557",400,"short","orig","sad",TRUE
"3052",378.4,"5e8eea7d2ee237000aef1557",1400,"long","orig","fear",TRUE
"3053",273.555,"5e8eea7d2ee237000aef1557",400,"short","orig","fear",TRUE
"3054",1025.76,"5e8eea7d2ee237000aef1557",1600,"long","orig","fear",TRUE
"3055",324.03,"5e8eea7d2ee237000aef1557",800,"long","orig","fear",FALSE
"3056",329.35,"5e8eea7d2ee237000aef1557",400,"short","orig","fear",TRUE
"3057",2157.88,"5ab667981204f90001c97dc3",800,"long","orig","fear",FALSE
"3058",1604.96,"5ab667981204f90001c97dc3",800,"long","orig","sad",FALSE
"3059",1042.58,"5ab667981204f90001c97dc3",800,"long","orig","fear",FALSE
"3060",813.69,"5ab667981204f90001c97dc3",400,"short","orig","fear",TRUE
"3061",404.125,"5ab667981204f90001c97dc3",1400,"long","orig","sad",TRUE
"3062",433.625,"5ab667981204f90001c97dc3",1000,"long","orig","fear",TRUE
"3063",532.505,"5ab667981204f90001c97dc3",800,"long","orig","fear",FALSE
"3064",656.655,"5ab667981204f90001c97dc3",400,"short","orig","fear",TRUE
"3065",396.025,"5ab667981204f90001c97dc3",800,"long","orig","sad",FALSE
"3066",387.455,"5ab667981204f90001c97dc3",600,"short","orig","sad",TRUE
"3067",325.165,"5ab667981204f90001c97dc3",600,"short","orig","sad",TRUE
"3068",369.88,"5ab667981204f90001c97dc3",400,"short","orig","sad",TRUE
"3069",356.96,"5ab667981204f90001c97dc3",1200,"long","orig","sad",TRUE
"3070",400.28,"5ab667981204f90001c97dc3",1400,"long","orig","sad",TRUE
"3071",314.84,"5ab667981204f90001c97dc3",400,"short","orig","sad",TRUE
"3072",315.185,"5ab667981204f90001c97dc3",400,"short","orig","fear",TRUE
"3073",375.805,"5ab667981204f90001c97dc3",1600,"long","orig","fear",TRUE
"3074",316.43,"5ab667981204f90001c97dc3",1400,"long","orig","fear",TRUE
"3075",314.975,"5ab667981204f90001c97dc3",1600,"long","orig","sad",TRUE
"3076",2370.88,"5ab667981204f90001c97dc3",400,"short","orig","fear",TRUE
"3077",785.325,"5e9378c1facc7d6c21fa8310",400,"short","blob","sad",TRUE
"3078",1123.49,"5e9378c1facc7d6c21fa8310",1600,"long","blob","fear",TRUE
"3079",1135.32,"5e9378c1facc7d6c21fa8310",1600,"long","blob","sad",TRUE
"3080",698.605,"5e9378c1facc7d6c21fa8310",400,"short","blob","sad",TRUE
"3081",698.94,"5e9378c1facc7d6c21fa8310",400,"short","blob","fear",TRUE
"3082",623.98,"5e9378c1facc7d6c21fa8310",1400,"long","blob","fear",TRUE
"3083",572.69,"5e9378c1facc7d6c21fa8310",600,"short","blob","fear",TRUE
"3084",941.245,"5e9378c1facc7d6c21fa8310",600,"short","blob","sad",TRUE
"3085",627.885,"5e9378c1facc7d6c21fa8310",1600,"long","blob","fear",TRUE
"3086",542.085,"5e9378c1facc7d6c21fa8310",600,"short","blob","sad",TRUE
"3087",1124.89,"5e9378c1facc7d6c21fa8310",800,"long","blob","fear",FALSE
"3088",1280.06,"5e9378c1facc7d6c21fa8310",800,"long","blob","fear",FALSE
"3089",1179.6,"5e9378c1facc7d6c21fa8310",400,"short","blob","fear",TRUE
"3090",515.105,"5e9378c1facc7d6c21fa8310",1200,"long","blob","sad",TRUE
"3091",491.2,"5e9378c1facc7d6c21fa8310",1600,"long","blob","sad",TRUE
"3092",700.67,"5e9378c1facc7d6c21fa8310",1400,"long","blob","sad",TRUE
"3093",703.235,"5e9378c1facc7d6c21fa8310",1600,"long","blob","sad",TRUE
"3094",1102.31,"5e9378c1facc7d6c21fa8310",1400,"long","blob","sad",TRUE
"3095",1081.9,"5e9378c1facc7d6c21fa8310",1200,"long","blob","fear",TRUE
"3096",294.985,"5e9378c1facc7d6c21fa8310",600,"short","blob","fear",TRUE
"3097",779.85,"5bf0bf413c1b1c0001ce9336",400,"short","orig","sad",TRUE
"3098",508.15,"5bf0bf413c1b1c0001ce9336",400,"short","orig","sad",TRUE
"3099",450.96,"5bf0bf413c1b1c0001ce9336",1400,"long","orig","sad",TRUE
"3100",402.63,"5bf0bf413c1b1c0001ce9336",1400,"long","orig","sad",TRUE
"3101",1934.9,"5bf0bf413c1b1c0001ce9336",400,"short","orig","fear",TRUE
"3102",356.835,"5bf0bf413c1b1c0001ce9336",1400,"long","orig","fear",TRUE
"3103",425.025,"5bf0bf413c1b1c0001ce9336",400,"short","orig","fear",TRUE
"3104",391.175,"5bf0bf413c1b1c0001ce9336",400,"short","orig","sad",TRUE
"3105",291.175,"5bf0bf413c1b1c0001ce9336",400,"short","orig","sad",TRUE
"3106",357.44,"5bf0bf413c1b1c0001ce9336",1000,"long","orig","sad",TRUE
"3107",425.595,"5bf0bf413c1b1c0001ce9336",800,"long","orig","sad",FALSE
"3108",483.495,"5bf0bf413c1b1c0001ce9336",400,"short","orig","fear",TRUE
"3109",331.745,"5bf0bf413c1b1c0001ce9336",1600,"long","orig","sad",TRUE
"3110",179.295,"5bf0bf413c1b1c0001ce9336",1600,"long","orig","fear",TRUE
"3111",204.39,"5bf0bf413c1b1c0001ce9336",1200,"long","orig","fear",TRUE
"3112",54.245,"5bf0bf413c1b1c0001ce9336",1200,"long","orig","fear",TRUE
"3113",520.74,"5bf0bf413c1b1c0001ce9336",1000,"long","orig","sad",TRUE
"3114",317.655,"5bf0bf413c1b1c0001ce9336",1000,"long","orig","fear",TRUE
"3115",331.31,"5bf0bf413c1b1c0001ce9336",800,"long","orig","fear",FALSE
"3116",312.28,"5bf0bf413c1b1c0001ce9336",1600,"long","orig","fear",TRUE
"3117",109,"5a7b9e845292b8000122a8bc",600,"short","orig","sad",TRUE
"3118",257,"5a7b9e845292b8000122a8bc",600,"short","orig","sad",TRUE
"3119",185,"5a7b9e845292b8000122a8bc",1200,"long","orig","sad",TRUE
"3120",136,"5a7b9e845292b8000122a8bc",400,"short","orig","fear",TRUE
"3121",291,"5a7b9e845292b8000122a8bc",1000,"long","orig","fear",TRUE
"3122",248,"5a7b9e845292b8000122a8bc",1200,"long","orig","fear",TRUE
"3123",256,"5a7b9e845292b8000122a8bc",1400,"long","orig","fear",TRUE
"3124",329,"5a7b9e845292b8000122a8bc",400,"short","orig","sad",TRUE
"3125",321,"5a7b9e845292b8000122a8bc",1400,"long","orig","sad",TRUE
"3126",331,"5a7b9e845292b8000122a8bc",1000,"long","orig","sad",TRUE
"3127",98,"5a7b9e845292b8000122a8bc",1200,"long","orig","fear",TRUE
"3128",516,"5a7b9e845292b8000122a8bc",400,"short","orig","fear",TRUE
"3129",92,"5a7b9e845292b8000122a8bc",1400,"long","orig","fear",TRUE
"3130",482,"5a7b9e845292b8000122a8bc",1400,"long","orig","fear",TRUE
"3131",13,"5a7b9e845292b8000122a8bc",1400,"long","orig","sad",TRUE
"3132",98,"5a7b9e845292b8000122a8bc",1200,"long","orig","fear",TRUE
"3133",62,"5a7b9e845292b8000122a8bc",400,"short","orig","sad",TRUE
"3134",217,"5a7b9e845292b8000122a8bc",1400,"long","orig","sad",TRUE
"3135",289,"5a7b9e845292b8000122a8bc",1000,"long","orig","fear",TRUE
"3136",309,"5a7b9e845292b8000122a8bc",1200,"long","orig","sad",TRUE
"3137",829.36,"5e25fb8d20b0be000bf60b70",400,"short","orig","fear",TRUE
"3138",843.695,"5e25fb8d20b0be000bf60b70",1200,"long","orig","sad",TRUE
"3139",698.815,"5e25fb8d20b0be000bf60b70",600,"short","orig","sad",TRUE
"3140",477.735,"5e25fb8d20b0be000bf60b70",1600,"long","orig","fear",TRUE
"3141",1841.2,"5e25fb8d20b0be000bf60b70",1000,"long","orig","sad",TRUE
"3142",2663.18,"5e25fb8d20b0be000bf60b70",800,"short","orig","fear",TRUE
"3143",509.52,"5e25fb8d20b0be000bf60b70",400,"short","orig","sad",TRUE
"3144",154.75,"5e25fb8d20b0be000bf60b70",1600,"long","orig","sad",TRUE
"3145",751.16,"5e25fb8d20b0be000bf60b70",1000,"short","orig","sad",TRUE
"3146",510.245,"5e25fb8d20b0be000bf60b70",600,"short","orig","sad",TRUE
"3147",734.265,"5e25fb8d20b0be000bf60b70",1200,"short","orig","sad",FALSE
"3148",75.615,"5e25fb8d20b0be000bf60b70",1600,"long","orig","fear",TRUE
"3149",247.745,"5e25fb8d20b0be000bf60b70",400,"short","orig","fear",TRUE
"3150",768.61,"5e25fb8d20b0be000bf60b70",1000,"short","orig","sad",TRUE
"3151",984.905,"5e25fb8d20b0be000bf60b70",400,"short","orig","fear",TRUE
"3152",30.005,"5e25fb8d20b0be000bf60b70",600,"short","orig","fear",TRUE
"3153",497.115,"5e25fb8d20b0be000bf60b70",400,"short","orig","fear",TRUE
"3154",1190.57,"5e25fb8d20b0be000bf60b70",600,"short","orig","fear",TRUE
"3155",14.445,"5e25fb8d20b0be000bf60b70",1200,"long","orig","sad",TRUE
"3156",124.165,"5e25fb8d20b0be000bf60b70",1600,"long","orig","fear",TRUE
"3157",1383.27,"5e67f25fff63d709f17411e1",400,"short","orig","sad",TRUE
"3158",865.42,"5e67f25fff63d709f17411e1",1400,"long","orig","fear",TRUE
"3159",1240.03,"5e67f25fff63d709f17411e1",1400,"long","orig","fear",TRUE
"3160",733.17,"5e67f25fff63d709f17411e1",1600,"long","orig","sad",TRUE
"3161",1261.69,"5e67f25fff63d709f17411e1",1400,"long","orig","sad",TRUE
"3162",762.175,"5e67f25fff63d709f17411e1",400,"short","orig","fear",TRUE
"3163",24.56,"5e67f25fff63d709f17411e1",400,"short","orig","sad",TRUE
"3164",809.135,"5e67f25fff63d709f17411e1",1400,"long","orig","sad",TRUE
"3165",602.53,"5e67f25fff63d709f17411e1",1200,"long","orig","fear",TRUE
"3166",733.05,"5e67f25fff63d709f17411e1",1400,"long","orig","fear",TRUE
"3167",418.4,"5e67f25fff63d709f17411e1",400,"short","orig","sad",TRUE
"3168",421.485,"5e67f25fff63d709f17411e1",1200,"long","orig","fear",TRUE
"3169",306.615,"5e67f25fff63d709f17411e1",1600,"long","orig","fear",TRUE
"3170",265.95,"5e67f25fff63d709f17411e1",1000,"long","orig","sad",TRUE
"3171",310.565,"5e67f25fff63d709f17411e1",1600,"long","orig","fear",TRUE
"3172",1273.98,"5e67f25fff63d709f17411e1",1600,"long","orig","fear",TRUE
"3173",440.6,"5e67f25fff63d709f17411e1",400,"short","orig","sad",TRUE
"3174",450.3,"5e67f25fff63d709f17411e1",1200,"long","orig","sad",TRUE
"3175",599.055,"5e67f25fff63d709f17411e1",1400,"long","orig","fear",TRUE
"3176",1616.78,"5e67f25fff63d709f17411e1",1400,"short","orig","sad",FALSE
"3177",1087.14,"5e725306cf526a04c6155383",1200,"long","orig","sad",TRUE
"3178",1366.17,"5e725306cf526a04c6155383",600,"short","orig","sad",TRUE
"3179",456.835,"5e725306cf526a04c6155383",1600,"long","orig","sad",TRUE
"3180",491,"5e725306cf526a04c6155383",1600,"long","orig","sad",TRUE
"3181",630.035,"5e725306cf526a04c6155383",1400,"long","orig","fear",TRUE
"3182",397.78,"5e725306cf526a04c6155383",600,"short","orig","fear",TRUE
"3183",281.48,"5e725306cf526a04c6155383",800,"short","orig","fear",TRUE
"3184",277.325,"5e725306cf526a04c6155383",1600,"long","orig","fear",TRUE
"3185",618.58,"5e725306cf526a04c6155383",1200,"long","orig","sad",TRUE
"3186",284.71,"5e725306cf526a04c6155383",1400,"long","orig","fear",TRUE
"3187",271.83,"5e725306cf526a04c6155383",1400,"long","orig","sad",TRUE
"3188",258.555,"5e725306cf526a04c6155383",400,"short","orig","sad",TRUE
"3189",354.075,"5e725306cf526a04c6155383",600,"short","orig","fear",TRUE
"3190",240.665,"5e725306cf526a04c6155383",600,"short","orig","sad",TRUE
"3191",223.985,"5e725306cf526a04c6155383",1400,"long","orig","sad",TRUE
"3192",318.845,"5e725306cf526a04c6155383",800,"short","orig","fear",TRUE
"3193",319.245,"5e725306cf526a04c6155383",800,"long","orig","fear",FALSE
"3194",259.285,"5e725306cf526a04c6155383",1400,"long","orig","fear",TRUE
"3195",2582.72,"5e725306cf526a04c6155383",800,"short","orig","sad",TRUE
"3196",265.05,"5e725306cf526a04c6155383",600,"short","orig","fear",TRUE
"3197",905.295,"5aeb8d6b8db5b00001ad8d1a",800,"short","blob","sad",TRUE
"3198",321.31,"5aeb8d6b8db5b00001ad8d1a",1200,"long","blob","sad",TRUE
"3199",280.13,"5aeb8d6b8db5b00001ad8d1a",1400,"long","blob","sad",TRUE
"3200",210.455,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","fear",TRUE
"3201",280.505,"5aeb8d6b8db5b00001ad8d1a",600,"short","blob","sad",TRUE
"3202",249.54,"5aeb8d6b8db5b00001ad8d1a",1400,"long","blob","fear",TRUE
"3203",55.58,"5aeb8d6b8db5b00001ad8d1a",800,"short","blob","fear",TRUE
"3204",378.77,"5aeb8d6b8db5b00001ad8d1a",1200,"short","blob","fear",FALSE
"3205",1058.8,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","sad",TRUE
"3206",731.07,"5aeb8d6b8db5b00001ad8d1a",600,"short","blob","sad",TRUE
"3207",674.145,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","fear",TRUE
"3208",418.65,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","sad",TRUE
"3209",321.295,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","sad",TRUE
"3210",498.935,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","sad",TRUE
"3211",112.84,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","fear",TRUE
"3212",729.48,"5aeb8d6b8db5b00001ad8d1a",800,"short","blob","fear",TRUE
"3213",658.215,"5aeb8d6b8db5b00001ad8d1a",600,"short","blob","fear",TRUE
"3214",313.715,"5aeb8d6b8db5b00001ad8d1a",1000,"long","blob","fear",TRUE
"3215",242.685,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","sad",TRUE
"3216",431.985,"5aeb8d6b8db5b00001ad8d1a",400,"short","blob","fear",TRUE
"3217",653,"5e91a0fe581be04cac939e55",1600,"long","blob","sad",TRUE
"3218",492,"5e91a0fe581be04cac939e55",400,"short","blob","fear",TRUE
"3219",323,"5e91a0fe581be04cac939e55",400,"short","blob","fear",TRUE
"3220",299,"5e91a0fe581be04cac939e55",1200,"long","blob","sad",TRUE
"3221",311,"5e91a0fe581be04cac939e55",400,"short","blob","sad",TRUE
